time,Temp,Flow
3091.033,502.471,21.183
3091.233,502.471,21.184
3091.433,502.457,21.184
3091.633,502.457,21.185
3091.833,502.454,21.185
3092.033,502.454,21.186
3092.234,502.451,21.186
3092.434,502.451,21.187
3092.634,502.451,21.187
3092.833,502.444,21.188
3093.033,502.444,21.188
3093.234,502.444,21.189
3093.434,502.444,21.19
3093.633,502.433,21.19
3093.833,502.44,21.191
3094.034,502.44,21.191
3094.233,502.426,21.192
3094.433,502.426,21.192
3094.634,502.426,21.193
3094.833,502.426,21.193
3095.033,502.426,21.194
3095.233,502.423,21.194
3095.434,502.423,21.195
3095.633,502.419,21.196
3095.833,502.419,21.196
3096.034,502.409,21.197
3096.233,502.419,21.197
3096.433,502.419,21.198
3096.633,502.409,21.198
3096.833,502.409,21.199
3097.034,502.409,21.199
3097.233,502.406,21.2
3097.433,502.406,21.2
3097.634,502.399,21.201
3097.834,502.402,21.202
3098.033,502.402,21.202
3098.233,502.399,21.203
3098.433,502.399,21.203
3098.633,502.399,21.204
3098.833,502.399,21.204
3099.033,502.399,21.205
3099.233,502.399,21.205
3099.433,502.392,21.206
3099.633,502.392,21.206
3099.833,502.392,21.207
3100.033,502.388,21.208
3100.233,502.388,21.208
3100.433,502.388,21.209
3100.634,502.388,21.209
3100.833,502.381,21.21
3101.033,502.381,21.21
3101.233,502.381,21.211
3101.433,502.374,21.211
3101.633,502.374,21.212
3101.833,502.374,21.212
3102.033,502.374,21.213
3102.233,502.374,21.213
3102.433,502.371,21.214
3102.633,502.371,21.215
3102.833,502.367,21.215
3103.033,502.364,21.216
3103.233,502.364,21.216
3103.433,502.367,21.217
3103.633,502.367,21.217
3103.833,502.361,21.218
3104.034,502.357,21.218
3104.233,502.357,21.219
3104.433,502.357,21.219
3104.633,502.357,21.22
3104.833,502.357,21.221
3105.034,502.357,21.221
3105.233,502.357,21.222
3105.433,502.343,21.222
3105.634,502.343,21.223
3105.833,502.34,21.223
3106.033,502.34,21.224
3106.233,502.34,21.224
3106.433,502.343,21.225
3106.633,502.343,21.225
3106.834,502.336,21.226
3107.034,502.336,21.227
3107.233,502.336,21.227
3107.433,502.333,21.228
3107.633,502.333,21.228
3107.833,502.333,21.229
3108.033,502.333,21.229
3108.234,502.329,21.23
3108.434,502.323,21.23
3108.633,502.323,21.231
3108.833,502.323,21.231
3109.033,502.323,21.232
3109.233,502.316,21.232
3109.433,502.319,21.233
3109.633,502.319,21.234
3109.833,502.312,21.234
3110.034,502.312,21.235
3110.233,502.312,21.235
3110.433,502.309,21.236
3110.633,502.309,21.236
3110.833,502.309,21.237
3111.033,502.309,21.237
3111.233,502.309,21.238
3111.433,502.309,21.238
3111.633,502.305,21.239
3111.833,502.302,21.24
3112.034,502.302,21.24
3112.234,502.295,21.241
3112.433,502.295,21.241
3112.633,502.295,21.242
3112.833,502.291,21.242
3113.033,502.291,21.243
3113.233,502.291,21.243
3113.433,502.291,21.244
3113.633,502.291,21.244
3113.833,502.278,21.245
3114.034,502.278,21.246
3114.233,502.284,21.246
3114.433,502.284,21.247
3114.633,502.278,21.247
3114.834,502.274,21.248
3115.034,502.274,21.248
3115.233,502.274,21.249
3115.433,502.274,21.249
3115.633,502.278,21.25
3115.833,502.271,21.25
3116.033,502.271,21.251
3116.233,502.267,21.252
3116.434,502.267,21.252
3116.634,502.267,21.253
3116.834,502.267,21.253
3117.033,502.267,21.254
3117.234,502.257,21.254
3117.433,502.257,21.255
3117.634,502.25,21.255
3117.834,502.25,21.256
3118.033,502.25,21.256
3118.233,502.25,21.257
3118.434,502.25,21.257
3118.633,502.246,21.258
3118.834,502.246,21.259
3119.033,502.243,21.259
3119.233,502.243,21.26
3119.433,502.243,21.26
3119.633,502.24,21.261
3119.833,502.24,21.261
3120.033,502.236,21.262
3120.233,502.229,21.262
3120.433,502.229,21.263
3120.633,502.233,21.263
3120.833,502.233,21.264
3121.033,502.233,21.265
3121.233,502.222,21.265
3121.433,502.222,21.266
3121.633,502.222,21.266
3121.833,502.222,21.267
3122.034,502.222,21.267
3122.233,502.219,21.268
3122.434,502.219,21.268
3122.633,502.215,21.269
3122.833,502.215,21.269
3123.034,502.212,21.27
3123.234,502.212,21.27
3123.433,502.212,21.271
3123.633,502.201,21.272
3123.834,502.201,21.272
3124.034,502.201,21.273
3124.233,502.201,21.273
3124.434,502.201,21.274
3124.633,502.198,21.274
3124.833,502.198,21.275
3125.034,502.191,21.275
3125.233,502.191,21.276
3125.433,502.195,21.276
3125.633,502.191,21.277
3125.833,502.191,21.277
3126.033,502.184,21.278
3126.233,502.184,21.279
3126.433,502.184,21.279
3126.633,502.177,21.28
3126.833,502.177,21.28
3127.033,502.177,21.281
3127.233,502.174,21.281
3127.433,502.174,21.282
3127.633,502.167,21.282
3127.834,502.163,21.283
3128.033,502.163,21.283
3128.233,502.167,21.284
3128.433,502.163,21.284
3128.633,502.163,21.285
3128.833,502.157,21.286
3129.033,502.157,21.286
3129.234,502.153,21.287
3129.433,502.153,21.287
3129.633,502.153,21.288
3129.833,502.153,21.288
3130.035,502.153,21.289
3130.233,502.15,21.289
3130.434,502.15,21.29
3130.634,502.15,21.29
3130.833,502.143,21.291
3131.033,502.143,21.292
3131.233,502.139,21.292
3131.434,502.139,21.293
3131.633,502.136,21.293
3131.833,502.136,21.294
3132.033,502.136,21.294
3132.234,502.125,21.295
3132.433,502.125,21.295
3132.633,502.125,21.296
3132.834,502.125,21.296
3133.033,502.118,21.297
3133.234,502.118,21.297
3133.433,502.118,21.298
3133.633,502.112,21.299
3133.833,502.112,21.299
3134.034,502.108,21.3
3134.233,502.108,21.3
3134.433,502.112,21.301
3134.633,502.112,21.301
3134.833,502.112,21.302
3135.033,502.101,21.302
3135.233,502.101,21.303
3135.433,502.101,21.303
3135.633,502.101,21.304
3135.833,502.101,21.304
3136.033,502.094,21.305
3136.234,502.094,21.306
3136.433,502.087,21.306
3136.633,502.087,21.307
3136.833,502.084,21.307
3137.033,502.084,21.308
3137.233,502.084,21.308
3137.433,502.084,21.309
3137.633,502.084,21.309
3137.833,502.08,21.31
3138.034,502.08,21.31
3138.234,502.077,21.311
3138.433,502.073,21.311
3138.633,502.073,21.312
3138.833,502.067,21.313
3139.033,502.067,21.313
3139.233,502.063,21.314
3139.434,502.063,21.314
3139.634,502.063,21.315
3139.834,502.056,21.315
3140.033,502.056,21.316
3140.234,502.046,21.316
3140.433,502.046,21.317
3140.633,502.046,21.317
3140.833,502.042,21.318
3141.034,502.042,21.318
3141.234,502.039,21.319
3141.433,502.039,21.32
3141.634,502.039,21.32
3141.833,502.032,21.321
3142.033,502.032,21.321
3142.233,502.025,21.322
3142.434,502.025,21.322
3142.633,502.018,21.323
3142.833,502.018,21.323
3143.033,502.015,21.324
3143.233,502.011,21.324
3143.433,502.011,21.325
3143.633,502.015,21.325
3143.833,502.015,21.326
3144.033,502.015,21.326
3144.233,502.001,21.327
3144.433,502.001,21.328
3144.633,501.99,21.328
3144.834,501.99,21.329
3145.033,501.987,21.329
3145.233,501.987,21.33
3145.433,501.987,21.33
3145.633,501.984,21.331
3145.834,501.984,21.331
3146.033,501.98,21.332
3146.233,501.98,21.332
3146.434,501.98,21.333
3146.633,501.97,21.333
3146.834,501.97,21.334
3147.033,501.959,21.335
3147.234,501.959,21.335
3147.434,501.963,21.336
3147.633,501.963,21.336
3147.833,501.963,21.337
3148.033,501.959,21.337
3148.234,501.959,21.338
3148.433,501.945,21.338
3148.633,501.945,21.339
3148.833,501.949,21.339
3149.033,501.942,21.34
3149.234,501.942,21.34
3149.433,501.932,21.341
3149.633,501.932,21.342
3149.833,501.925,21.342
3150.033,501.925,21.343
3150.233,501.925,21.343
3150.433,501.921,21.344
3150.633,501.921,21.344
3150.833,501.911,21.345
3151.033,501.911,21.345
3151.234,501.907,21.346
3151.434,501.901,21.346
3151.633,501.901,21.347
3151.833,501.897,21.347
3152.033,501.897,21.348
3152.233,501.89,21.348
3152.433,501.89,21.349
3152.633,501.883,21.35
3152.834,501.88,21.35
3153.033,501.88,21.351
3153.233,501.876,21.351
3153.434,501.876,21.352
3153.633,501.866,21.352
3153.833,501.866,21.353
3154.033,501.866,21.353
3154.233,501.869,21.354
3154.433,501.869,21.354
3154.633,501.859,21.355
3154.833,501.859,21.355
3155.033,501.859,21.356
3155.233,501.859,21.357
3155.434,501.856,21.357
3155.634,501.849,21.358
3155.833,501.849,21.358
3156.033,501.845,21.359
3156.233,501.845,21.359
3156.433,501.831,21.36
3156.633,501.831,21.36
3156.833,501.831,21.361
3157.033,501.828,21.361
3157.233,501.828,21.362
3157.433,501.828,21.362
3157.633,501.817,21.363
3157.833,501.817,21.363
3158.033,501.817,21.364
3158.233,501.807,21.365
3158.433,501.807,21.365
3158.633,501.804,21.366
3158.833,501.8,21.366
3159.033,501.8,21.367
3159.234,501.804,21.367
3159.434,501.804,21.368
3159.633,501.8,21.368
3159.833,501.786,21.369
3160.033,501.786,21.369
3160.233,501.783,21.37
3160.433,501.783,21.37
3160.633,501.779,21.371
3160.833,501.779,21.371
3161.034,501.776,21.372
3161.233,501.766,21.373
3161.434,501.766,21.373
3161.633,501.762,21.374
3161.833,501.762,21.374
3162.033,501.755,21.375
3162.233,501.755,21.375
3162.433,501.752,21.376
3162.633,501.752,21.376
3162.833,501.752,21.377
3163.034,501.738,21.377
3163.233,501.738,21.378
3163.433,501.741,21.378
3163.633,501.741,21.379
3163.833,501.741,21.379
3164.034,501.728,21.38
3164.233,501.728,21.381
3164.433,501.721,21.381
3164.633,501.721,21.382
3164.833,501.721,21.382
3165.034,501.721,21.383
3165.233,501.71,21.383
3165.434,501.71,21.384
3165.633,501.71,21.384
3165.833,501.703,21.385
3166.034,501.703,21.385
3166.233,501.696,21.386
3166.434,501.696,21.386
3166.634,501.696,21.387
3166.833,501.679,21.387
3167.034,501.679,21.388
3167.234,501.676,21.388
3167.433,501.676,21.389
3167.633,501.669,21.39
3167.833,501.665,21.39
3168.033,501.665,21.391
3168.234,501.658,21.391
3168.435,501.658,21.392
3168.633,501.658,21.392
3168.833,501.651,21.393
3169.033,501.651,21.393
3169.233,501.641,21.394
3169.435,501.641,21.394
3169.633,501.641,21.395
3169.833,501.627,21.395
3170.033,501.627,21.396
3170.233,501.624,21.396
3170.433,501.624,21.397
3170.634,501.624,21.398
3170.834,501.624,21.398
3171.033,501.617,21.399
3171.233,501.61,21.399
3171.434,501.61,21.4
3171.634,501.596,21.4
3171.833,501.596,21.401
3172.034,501.596,21.401
3172.233,501.596,21.402
3172.434,501.596,21.402
3172.633,501.582,21.403
3172.833,501.582,21.403
3173.034,501.575,21.404
3173.233,501.575,21.404
3173.434,501.575,21.405
3173.633,501.568,21.405
3173.833,501.568,21.406
3174.033,501.555,21.406
3174.233,501.555,21.407
3174.433,501.555,21.408
3174.634,501.537,21.408
3174.834,501.537,21.409
3175.033,501.537,21.409
3175.234,501.537,21.41
3175.433,501.527,21.41
3175.633,501.527,21.411
3175.834,501.52,21.411
3176.033,501.513,21.412
3176.234,501.513,21.412
3176.433,501.51,21.413
3176.633,501.51,21.413
3176.833,501.506,21.414
3177.033,501.506,21.414
3177.233,501.499,21.415
3177.434,501.492,21.415
3177.635,501.492,21.416
3177.833,501.478,21.417
3178.033,501.478,21.417
3178.233,501.478,21.418
3178.434,501.478,21.418
3178.633,501.465,21.419
3178.834,501.461,21.419
3179.034,501.461,21.42
3179.233,501.451,21.42
3179.433,501.451,21.421
3179.634,501.444,21.421
3179.833,501.444,21.422
3180.034,501.433,21.422
3180.234,501.433,21.423
3180.433,501.433,21.423
3180.634,501.423,21.424
3180.834,501.423,21.425
3181.033,501.42,21.425
3181.233,501.42,21.426
3181.433,501.42,21.426
3181.633,501.406,21.427
3181.833,501.406,21.427
3182.033,501.399,21.428
3182.233,501.399,21.428
3182.433,501.388,21.429
3182.633,501.382,21.429
3182.833,501.382,21.43
3183.033,501.375,21.43
3183.233,501.375,21.431
3183.433,501.368,21.431
3183.633,501.368,21.432
3183.833,501.368,21.432
3184.034,501.368,21.433
3184.233,501.368,21.433
3184.433,501.35,21.434
3184.634,501.35,21.434
3184.833,501.343,21.435
3185.033,501.343,21.436
3185.234,501.34,21.436
3185.433,501.333,21.437
3185.633,501.333,21.437
3185.833,501.33,21.438
3186.033,501.33,21.438
3186.233,501.319,21.439
3186.433,501.312,21.439
3186.633,501.312,21.44
3186.833,501.312,21.44
3187.033,501.299,21.441
3187.233,501.299,21.441
3187.433,501.295,21.442
3187.634,501.292,21.442
3187.834,501.292,21.443
3188.033,501.285,21.443
3188.233,501.285,21.444
3188.433,501.285,21.445
3188.633,501.267,21.445
3188.834,501.267,21.446
3189.033,501.264,21.446
3189.233,501.254,21.447
3189.433,501.254,21.447
3189.634,501.257,21.448
3189.833,501.257,21.448
3190.033,501.243,21.449
3190.234,501.243,21.449
3190.433,501.243,21.45
3190.633,501.233,21.45
3190.833,501.233,21.451
3191.033,501.229,21.451
3191.233,501.229,21.452
3191.434,501.226,21.452
3191.633,501.209,21.453
3191.833,501.209,21.453
3192.034,501.209,21.454
3192.234,501.209,21.454
3192.433,501.202,21.455
3192.634,501.195,21.456
3192.834,501.195,21.456
3193.033,501.191,21.457
3193.233,501.191,21.457
3193.434,501.188,21.458
3193.633,501.188,21.458
3193.833,501.181,21.459
3194.034,501.174,21.459
3194.233,501.174,21.46
3194.433,501.167,21.46
3194.633,501.167,21.461
3194.834,501.164,21.461
3195.033,501.164,21.462
3195.233,501.16,21.462
3195.434,501.15,21.463
3195.634,501.15,21.463
3195.833,501.143,21.464
3196.034,501.143,21.464
3196.233,501.132,21.465
3196.433,501.132,21.466
3196.634,501.132,21.466
3196.833,501.126,21.467
3197.034,501.126,21.467
3197.234,501.122,21.468
3197.433,501.122,21.468
3197.633,501.115,21.469
3197.834,501.108,21.469
3198.033,501.108,21.47
3198.234,501.098,21.47
3198.433,501.098,21.471
3198.634,501.098,21.471
3198.833,501.101,21.472
3199.033,501.101,21.472
3199.233,501.101,21.473
3199.434,501.101,21.473
3199.634,501.084,21.474
3199.833,501.084,21.474
3200.033,501.084,21.475
3200.233,501.081,21.475
3200.434,501.081,21.476
3200.633,501.074,21.476
3200.833,501.074,21.477
3201.033,501.074,21.478
3201.233,501.06,21.478
3201.434,501.06,21.479
3201.633,501.056,21.479
3201.833,501.056,21.48
3202.033,501.053,21.48
3202.233,501.056,21.481
3202.434,501.056,21.481
3202.634,501.042,21.482
3202.833,501.042,21.482
3203.033,501.039,21.483
3203.234,501.036,21.483
3203.433,501.036,21.484
3203.633,501.036,21.484
3203.833,501.036,21.485
3204.034,501.029,21.485
3204.233,501.029,21.486
3204.433,501.029,21.486
3204.633,501.018,21.487
3204.834,501.018,21.488
3205.033,501.011,21.488
3205.233,501.011,21.489
3205.433,501.011,21.489
3205.634,501.011,21.49
3205.833,501.011,21.49
3206.033,501.004,21.491
3206.233,501.004,21.491
3206.434,501.001,21.492
3206.633,501.001,21.492
3206.833,500.991,21.493
3207.033,500.991,21.493
3207.233,500.991,21.494
3207.433,500.987,21.494
3207.633,500.987,21.495
3207.833,500.984,21.495
3208.033,500.984,21.496
3208.233,500.98,21.496
3208.433,500.97,21.497
3208.633,500.97,21.497
3208.833,500.966,21.498
3209.033,500.966,21.499
3209.233,500.966,21.499
3209.433,500.966,21.5
3209.633,500.97,21.5
3209.833,500.966,21.501
3210.033,500.966,21.501
3210.233,500.956,21.502
3210.433,500.956,21.502
3210.633,500.949,21.503
3210.833,500.949,21.503
3211.033,500.949,21.504
3211.234,500.949,21.504
3211.433,500.949,21.505
3211.633,500.949,21.505
3211.833,500.949,21.506
3212.034,500.946,21.506
3212.233,500.946,21.507
3212.433,500.946,21.507
3212.633,500.932,21.508
3212.833,500.932,21.508
3213.033,500.925,21.509
3213.233,500.925,21.509
3213.433,500.935,21.51
3213.633,500.935,21.511
3213.833,500.935,21.511
3214.033,500.925,21.512
3214.234,500.925,21.512
3214.433,500.921,21.513
3214.633,500.921,21.513
3214.833,500.911,21.514
3215.033,500.911,21.514
3215.233,500.911,21.515
3215.433,500.907,21.515
3215.633,500.907,21.516
3215.833,500.911,21.516
3216.035,500.911,21.517
3216.234,500.911,21.517
3216.433,500.897,21.518
3216.633,500.897,21.518
3216.834,500.897,21.519
3217.034,500.897,21.519
3217.233,500.897,21.52
3217.433,500.897,21.52
3217.633,500.897,21.521
3217.833,500.897,21.521
3218.033,500.89,21.522
3218.233,500.89,21.523
3218.433,500.887,21.523
3218.633,500.887,21.524
3218.833,500.887,21.524
3219.033,500.883,21.525
3219.233,500.88,21.525
3219.433,500.88,21.526
3219.634,500.876,21.526
3219.834,500.876,21.527
3220.034,500.876,21.527
3220.233,500.876,21.528
3220.433,500.876,21.528
3220.634,500.869,21.529
3220.834,500.869,21.529
3221.034,500.869,21.53
3221.234,500.859,21.53
3221.433,500.859,21.531
3221.633,500.869,21.531
3221.833,500.869,21.532
3222.034,500.863,21.532
3222.234,500.856,21.533
3222.433,500.856,21.533
3222.633,500.859,21.534
3222.833,500.859,21.534
3223.033,500.852,21.535
3223.234,500.852,21.535
3223.433,500.852,21.536
3223.633,500.856,21.537
3223.833,500.856,21.537
3224.034,500.852,21.538
3224.233,500.852,21.538
3224.433,500.852,21.539
3224.633,500.849,21.539
3224.833,500.849,21.54
3225.033,500.845,21.54
3225.234,500.845,21.541
3225.435,500.845,21.541
3225.633,500.845,21.542
3225.834,500.845,21.542
3226.034,500.831,21.543
3226.234,500.831,21.543
3226.433,500.835,21.544
3226.633,500.835,21.544
3226.833,500.835,21.545
3227.033,500.824,21.545
3227.234,500.824,21.546
3227.434,500.824,21.546
3227.634,500.824,21.547
3227.833,500.824,21.547
3228.033,500.824,21.548
3228.234,500.824,21.548
3228.433,500.821,21.549
3228.634,500.821,21.549
3228.833,500.818,21.55
3229.033,500.818,21.551
3229.233,500.818,21.551
3229.433,500.807,21.552
3229.634,500.807,21.552
3229.833,500.814,21.553
3230.033,500.814,21.553
3230.233,500.814,21.554
3230.433,500.807,21.554
3230.633,500.807,21.555
3230.834,500.807,21.555
3231.033,500.807,21.556
3231.233,500.797,21.556
3231.433,500.79,21.557
3231.634,500.79,21.557
3231.833,500.79,21.558
3232.033,500.79,21.558
3232.233,500.793,21.559
3232.433,500.786,21.559
3232.633,500.786,21.56
3232.833,500.793,21.56
3233.033,500.793,21.561
3233.233,500.783,21.561
3233.434,500.783,21.562
3233.633,500.783,21.562
3233.834,500.783,21.563
3234.033,500.783,21.563
3234.233,500.779,21.564
3234.433,500.779,21.564
3234.633,500.773,21.565
3234.833,500.779,21.565
3235.033,500.779,21.566
3235.233,500.769,21.567
3235.433,500.769,21.567
3235.633,500.762,21.568
3235.833,500.762,21.568
3236.034,500.762,21.569
3236.233,500.755,21.569
3236.433,500.755,21.57
3236.633,500.755,21.57
3236.833,500.755,21.571
3237.033,500.755,21.571
3237.233,500.752,21.572
3237.433,500.752,21.572
3237.633,500.752,21.573
3237.834,500.752,21.573
3238.033,500.741,21.574
3238.233,500.741,21.574
3238.433,500.741,21.575
3238.633,500.738,21.575
3238.833,500.738,21.576
3239.034,500.731,21.576
